,name,tradeScale,subName,brand,datatype,size,dateQty,price
20016,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/19,277000
20017,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/19,276000
20018,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/19,281000
20019,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,220,22/04/19,275000
20020,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,265,22/04/19,280000
20021,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/19,257000
20022,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,256000
20023,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,270000
20024,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,257000
20025,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,256000
20026,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,256000
20027,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/18,280000
20028,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,255,22/04/18,263000
20029,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,257000
20030,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/18,286000
20031,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,269000
20032,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,269000
20033,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/18,275000
20034,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,275000
20035,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,274000
20036,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,257000
20037,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,255000
20038,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/18,273000
20039,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,280000
20040,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/18,270000
20041,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,278000
20042,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,258000
20043,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,270000
20044,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,225,22/04/18,287000
20045,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,269000
20046,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,275000
20047,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,250000
20048,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,255000
20049,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/18,280000
20050,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/18,269000
20051,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/18,270000
20052,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,250000
20053,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/18,285000
20054,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/18,280000
20055,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,278000
20056,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/18,268000
20057,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/18,238000
20058,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,257000
20059,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,276000
20060,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,250000
20061,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,267000
20062,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/18,275000
20063,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/18,256000
20064,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,265,22/04/18,270000
20065,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,265,22/04/18,285000
20066,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/18,256000
20067,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,255,22/04/18,258000
20068,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,225,22/04/18,280000
20069,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/17,275000
20070,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/17,274000
20071,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/17,275000
20072,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/17,269000
20073,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,280000
20074,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/17,263000
20075,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/17,273000
20076,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,278000
20077,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/17,275000
20078,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,255,22/04/17,257000
20079,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,265000
20080,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/17,279000
20081,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,225,22/04/17,279000
20082,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/17,285000
20083,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/17,275000
20084,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,230,22/04/17,274000
20085,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/17,254000
20086,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/17,284000
20087,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,225,22/04/17,278000
20088,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,285,22/04/17,310000
20089,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,285000
20090,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/17,265000
20091,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/17,255000
20092,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/17,265000
20093,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/17,283000
20094,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/17,278000
20095,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/17,250000
20096,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,260000
20097,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,259000
20098,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/17,251000
20099,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/17,276000
20100,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,245,22/04/17,268000
20101,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/17,258000
20102,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,225,22/04/17,277000
20103,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/17,258000
20104,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/17,250000
20105,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/17,255000
20106,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/16,270000
20107,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,220,22/04/16,278000
20108,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/16,275000
20109,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/16,260000
20110,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/16,258000
20111,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,255,22/04/16,259000
20112,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/16,263000
20113,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,285,22/04/16,309000
20114,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/16,265000
20115,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,235,22/04/16,261000
20116,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,275,22/04/16,278000
20117,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,260,22/04/16,262000
20118,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,255,22/04/16,256000
20119,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,270,22/04/16,277000
20120,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/16,255000
20121,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,240,22/04/16,282000
20122,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,250,22/04/16,255000
20123,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,trade,280,22/04/16,258000
20124,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,252000
20125,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,254000
20126,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,2,255000
20127,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,256000
20128,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,257000
20129,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,258000
20130,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,1,259000
20131,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,259000
20132,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,4,260000
20133,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,260000
20134,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,1,261000
20135,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,261000
20136,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,262000
20137,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,262000
20138,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,263000
20139,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,263000
20140,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,2,264000
20141,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,1,264000
20142,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,3,265000
20143,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,265000
20144,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,2,266000
20145,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,266000
20146,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,266000
20147,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,2,267000
20148,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,3,268000
20149,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,3,269000
20150,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,269000
20151,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,1,269000
20152,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,1,269000
20153,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,1,270000
20154,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,6,270000
20155,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,1,270000
20156,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,1,270000
20157,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,1,270000
20158,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,4,270000
20159,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,2,270000
20160,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,2,271000
20161,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,1,272000
20162,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,2,272000
20163,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,1,273000
20164,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,3,273000
20165,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,2,273000
20166,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,3,273000
20167,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,1,274000
20168,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,1,274000
20169,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,4,274000
20170,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,2,274000
20171,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,2,274000
20172,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,220,1,275000
20173,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,2,275000
20174,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,1,275000
20175,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,1,275000
20176,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,3,275000
20177,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,1,275000
20178,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,1,275000
20179,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,2,276000
20180,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,3,276000
20181,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,1,276000
20182,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,1,277000
20183,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,2,277000
20184,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,1,277000
20185,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,280,1,277000
20186,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,1,278000
20187,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,4,278000
20188,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,2,278000
20189,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,280,1,278000
20190,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,290,2,278000
20191,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,3,279000
20192,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,2,279000
20193,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,4,279000
20194,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,2,279000
20195,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,1,279000
20196,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,290,2,279000
20197,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,220,1,280000
20198,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,2,280000
20199,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,235,4,280000
20200,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,6,280000
20201,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,2,280000
20202,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,250,2,280000
20203,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,1,280000
20204,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,260,2,280000
20205,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,3,280000
20206,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,3,280000
20207,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,290,1,280000
20208,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,1,281000
20209,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,1,281000
20210,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,280,1,281000
20211,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,1,282000
20212,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,255,1,282000
20213,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,280,1,282000
20214,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,225,1,283000
20215,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,230,1,283000
20216,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,2,283000
20217,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,2,283000
20218,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,280,1,283000
20219,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,225,1,284000
20220,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,240,2,284000
20221,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,245,1,284000
20222,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,265,1,284000
20223,(W) Jordan 1 Low Black University Blue,8150,(W) 조던 1 로우 블랙 유니버시티 블루,Jordan,sales,270,2,284000
